date,price_a,price_b,sentiment,momentum,volatility
2025-02-09,25.588742893693777,178.40276287269006,0.273596692388976,-0.6060012379183368,0.17802464957821634
2025-02-10,33.307856854183,170.5394285988304,0.3390152390264083,-0.3724055740129206,0.18581263981414892
2025-02-11,35.35598782661782,173.28305061915873,0.3576081855957967,-0.36290177032445814,0.18693791923019148
2025-02-12,34.53395316327054,175.94208080402873,0.3500903990847956,-0.04689473956275958,0.1867295759605323
2025-02-13,31.857364367912766,171.1596957485835,0.3261378488434985,0.36810954712858734,0.18449339119054453
2025-02-14,17.40659262477361,166.87289497827524,0.21353687618806366,-0.31975585134886086,0.2080227104898575
2025-02-15,10.542598701361639,169.37873509456202,0.2,-0.6834801245989612,0.221616837855586
2025-02-16,6.270659152298888,155.18110881602885,0.2,-0.8226422301351171,0.23364032888406971
2025-02-17,17.176329575023157,141.40890537727182,0.2119941527960364,-0.5026248662058337,0.4684522837705568
2025-02-18,20.946960631242884,134.5709179402727,0.2382819977290715,-0.3424766597345702,0.4701291253859689
2025-02-19,3.6510072381506653,132.90850612351693,0.2,-0.7902514686904065,0.5070704832973776
2025-02-20,7.22629509263373,136.30064064048895,0.2,-0.31456225383022385,0.5528643598488702
2025-02-21,3.7099204490056863,151.33644102601596,0.2,-0.4083683455118764,0.5580389717705292
2025-02-22,-2.724851393518783,160.33009454834857,0.2,-1.158639910908621,0.6788402224356359
2025-02-23,3.726359655425007,159.04821795016687,0.2,-0.8221049955158146,0.8486513493773089
2025-02-24,14.370803040919633,159.09303018845608,0.2,2.936120117964717,1.0894826813719503
2025-02-25,24.01805239261673,149.3846875346352,0.26128934679758165,2.3237021301690293,1.1014063216602037
2025-02-26,15.96032532092547,149.39947586127496,0.20398249634879395,3.302066726310284,1.1034157250195982
2025-02-27,13.20264972294844,146.72395340672813,0.2,-5.845273307143174,1.101582661466269
2025-02-28,16.84973219751919,150.2849539319745,0.20982000583705268,3.521767557511141,1.1009441240454676
2025-03-01,26.9396316292779,142.31509668053667,0.2844661310300999,0.8746086459169751,1.1090395563560933
2025-03-02,22.482337411360124,148.00950332170484,0.249607540327628,-0.06394002961408696,1.1077440459989452
2025-03-03,20.960195805257076,163.61519364133673,0.23837810035777718,0.31326870748532376,1.1077311229581466
2025-03-04,10.2312942257319,162.89546157293694,0.2,-0.22505751190625167,1.1134484181920554
2025-03-05,-1.3963238545396877,167.30276374468843,0.2,-1.0828692016093449,1.1405321272748201
2025-03-06,7.063382529937414,174.33021065324874,0.2,-0.7378070113527109,1.7574350421046891
2025-03-07,20.960230976180767,170.72355730015016,0.23837835577472055,-0.06770232148594346,1.8331535552200295
2025-03-08,20.574577920912546,173.15679231098613,0.23558899245203285,-0.01839762795764588,1.8334478952979503
2025-03-09,30.944355060367894,173.8237979995429,0.31816321665048486,2.024481006766695,1.7838066800287038
2025-03-10,34.89516347137936,174.975201563541,0.3533848830018805,-25.99073789932702,1.7825425517454168
2025-03-11,28.77841408586323,167.5401476349339,0.29967133198065943,3.0743105677611124,1.7782785957814153
2025-03-12,32.726818301482496,167.92554688097152,0.3338268296325019,0.5613767967859369,1.7571749346477634
2025-03-13,48.441632126677305,173.47595167891808,0.48442136532369756,1.3544411123710076,1.765183407115168
2025-03-14,48.417819896112896,188.32289304612502,0.48418347772921366,0.5646737442631082,1.7310087667629024
2025-03-15,64.39870461478807,198.29662542914676,0.6401345517385838,0.8454908419502662,1.6541162822920132
2025-03-16,38.53570173442575,219.94860826062848,0.38732465623878,0.339048830816413,1.5084130035235723
2025-03-17,47.08917493871311,212.73497902158036,0.47092458905101636,0.43885587975351736,1.4981015539836797
2025-03-18,48.29409378162993,221.64516080735078,0.4829475539157706,-0.003045693106738301,1.4988124003012386
2025-03-19,45.63846843750637,224.0180469536101,0.45649497434041825,-0.05740348211815416,1.4991645405101082
2025-03-20,46.89052436339651,246.09668425874736,0.4689452684075184,-0.27187162158182776,1.4960679904491425
2025-03-21,27.349283377922706,238.18470026762012,0.28781318218414775,-0.29028713252961713,1.4844130365620856
2025-03-22,25.4870126600827,229.87392982860732,0.2727887169364194,-0.45875006955942155,1.4848965752337875
2025-03-23,29.39258653573528,224.19931723740396,0.3048523859074095,-0.3913834128736544,1.4871789929616086
2025-03-24,44.50597514368556,203.33037319114555,0.44527979990229294,-0.02481444563310775,1.4951064624142234
2025-03-25,39.6577211214842,198.16615954338513,0.3980273825201771,-0.15424871741375423,1.4785086084948338
2025-03-26,31.90723325308744,191.0640925920781,0.32657639208068917,0.16665701298938118,0.5024674439727727
2025-03-27,27.224110977777187,192.87592042977386,0.28678797620936225,0.06815621512265735,0.26840794717150723
2025-03-28,36.71258031533304,196.6419588709045,0.37016785384910655,0.2490421783975416,0.2761499790720808
2025-03-29,40.334539572465005,215.70364290843875,0.4045316122972116,-0.09372754012811224,0.25640995876728534
2025-03-30,35.371385695329735,225.48391573415898,0.35774968875280655,-0.10808325100234728,0.25826818618273656
2025-03-31,40.83850818699841,220.08483228446764,0.40939676569317607,0.27991380083219064,0.2548243289792289
2025-04-01,42.14373184101393,211.22758605348415,0.42207752532324105,0.5480296813150485,0.25398748654448294
2025-04-02,52.164629906877934,216.28761696503798,0.5216327856811567,0.4208924967633323,0.23728786363653512
2025-04-03,45.47854712863953,203.64237036060575,0.45490831546274735,0.1275335633107404,0.23989410591979257
2025-04-04,42.53637382319697,222.5689228216806,0.42591319698941826,0.202564530255688,0.22948818880796584
2025-04-05,38.9497404524105,234.61811383310948,0.3912620398856096,-0.04624967508458666,0.21002187352263027
2025-04-06,24.64903913162444,230.11512483011353,0.2661902666820975,-0.415119685541559,0.22137862382752652
2025-04-07,27.944690062805314,213.41069563385992,0.2927195256620868,-0.4642981247506025,0.22355947224117467
2025-04-08,30.88969094513933,227.224651580173,0.31768906212862025,-0.32078544950511534,0.22446773569023856
2025-04-09,31.275273672099054,226.10258331396597,0.32104162097964273,-0.2647404830017912,0.22441434214066303
2025-04-10,29.263850498882697,238.58749631423072,0.30376222752433324,-0.24867662379835886,0.2023618305998087
2025-04-11,15.444591238913667,223.12213091615155,0.200653280027762,-0.3734201501145564,0.23010498971874208
2025-04-12,11.572586171795187,217.57019552362334,0.2,-0.5858753077673806,0.23380829822449364
2025-04-13,8.479889167062609,217.6344304554898,0.2,-0.7254783422041013,0.20343851585212117
2025-04-14,0.7915646353815333,218.247133601693,0.2,-0.9746904009959889,0.27843165155822447
2025-04-15,-0.48684432074342965,213.89384864506223,0.2,-1.0166363726045557,0.43924953253835874
2025-04-16,3.888112407937072,220.57752347407478,0.2,-0.7482541073576154,2.0198420363910863
2025-04-17,23.08441958057749,209.89522765517836,0.2541455732693928,0.994750286400031,2.365522701573532
2025-04-18,25.164645869431,208.52253393053297,0.27023824378261185,1.9675677799156785,2.3654323130569237
2025-04-19,28.074597937193758,210.27660019561387,0.29379650130088353,34.467221098959065,2.367405341150344
2025-04-20,27.66458694006721,215.52106457743162,0.2904052806501747,-57.824298366718835,2.3657363714070034
2025-04-21,8.811322947611913,223.08404995941555,0.2,1.266221246490907,2.3646102351919365
2025-04-22,8.88063235365486,211.97768448382067,0.2,-0.6152975680130703,2.3618344274708667
2025-04-23,9.817382613600245,196.67090689679253,0.2,-0.6098740008288371,2.3639570434102297
2025-04-24,34.78425189898821,209.58799924676717,0.35237179407914454,0.23899376855920607,2.4543915953878614
2025-04-25,33.19509041171211,213.41507535473394,0.33800520837070486,0.19991274345162746,2.45457135046335
2025-04-26,36.545011995583344,206.5382708174776,0.3686065190700448,3.1475056825023024,2.4559379763279603
2025-04-27,36.53234245906602,222.64046284219964,0.36848858076087276,3.1137095878122896,2.4549965431077467
2025-04-28,25.180010243405825,224.05119228188647,0.2703594609374837,1.5648394520677416,2.453461176923016
2025-04-29,36.94268654909114,236.31128148784472,0.37231631806812154,0.06205206472086622,2.4584651832773394
2025-04-30,44.796465036494006,237.08608590833032,0.44815169998954557,0.349490677111957,2.4604184025062046
2025-05-01,53.04123266745959,257.8619780510052,0.5303748772223024,0.45139458905827956,2.461654271104949
2025-05-02,44.28180628004731,276.0706147967821,0.4430660614529181,0.21212611344767884,2.461664654287291
2025-05-03,58.64419754994342,273.5180049820135,0.585590931366244,1.328998160963864,2.4645116630709185
2025-05-04,44.96013508255572,283.2271429149356,0.4497713450231797,0.2170239709776014,2.458681953862409
2025-05-05,51.163154181093546,289.77306224783126,0.5116294440470984,0.1421248113977931,2.4347689311854914
2025-05-06,73.40215859972845,303.3979498999724,0.7183084396953423,0.3838697727845255,1.2305670649773885
2025-05-07,63.83124350895669,293.8146742561868,0.6348892264350774,0.4414778635106862,0.6193883158478803
2025-05-08,58.50271437346409,301.0801806838846,0.5842168968449806,-0.0024125690586667137,0.6215889058553957
2025-05-09,59.833676184875614,311.93159841175066,0.5970881724913628,0.33081620139728485,0.6221935210914153
2025-05-10,55.133367804248735,295.01747880323137,0.5511540729123628,0.07759907860845505,0.6232138504101864
2025-05-11,39.96118165412253,283.7953797168813,0.40093933613081134,-0.45558574275674824,0.6012405665223756
2025-05-12,40.98125956271792,263.598897892942,0.4107781168046312,-0.3579749146361608,0.6010169022650493
2025-05-13,30.69267058599199,261.0268622790177,0.31598325501733227,-0.47536330724658304,0.6080216519046983
2025-05-14,35.76304305287893,268.42970350109937,0.36135721821972444,-0.40229239897650004,0.22778292306085837
2025-05-15,26.90324887107601,283.86865544210633,0.28417000260761616,-0.5120332759900299,0.23543777226095827
2025-05-16,42.73704108178652,284.73461054738164,0.4278769694976021,0.06946389753160931,0.2678287430706321
2025-05-17,35.238956318959275,301.4681523005359,0.356533503396154,-0.1401202233662584,0.27202339791230284
2025-05-18,32.35278931743763,287.91857180768596,0.33050798313767904,0.05408844195536755,0.26152035819210145
2025-05-19,40.82240965166945,271.2672391262252,0.40924107550905686,0.1414691303340656,0.24761261902358697
2025-05-20,28.848214647865014,270.9868229235454,0.3002576168817416,0.07229482900409323,0.25392796528543726
2025-05-21,31.45726215444143,274.96945203725863,0.32263043332393326,-0.2639344849765993,0.2513318254459873
2025-05-22,44.86313785780083,275.3999086786031,0.4488113497062571,0.2731119915053657,0.26506567812298404
2025-05-23,29.122753672723668,255.31031726195474,0.3025699243458194,-0.09983793400382412,0.26875696199643345
2025-05-24,31.303540418581825,254.409325456356,0.3212881273494206,-0.23317754425352377,0.2636057485071333
2025-05-25,34.23681652160117,242.0539909096974,0.3473909748764856,0.18679152035964752,0.2626855488610695
2025-05-26,42.389493399909384,249.07297408191874,0.4244772701217543,0.3475264691439284,0.24933029240614335
2025-05-27,30.35443445166368,253.45871992166002,0.3130663365349963,-0.3233992114444658,0.25586480629190084
2025-05-28,17.484316481356032,244.68921117293002,0.21405945546953864,-0.3996338162990466,0.27205844166804977
2025-05-29,23.038180298060126,239.8109540307433,0.25379513612269694,-0.26403914732965383,0.28250179495457106
2025-05-30,26.342475190927104,229.07733337332337,0.2796293303832488,-0.23058047250664382,0.2839819350716515
2025-05-31,29.181851854920993,228.55289426619527,0.3030689961989969,-0.31157818802846615,0.27712945553412993
2025-06-01,32.980782110425864,238.48081758099892,0.33608975484311676,0.08652270108818438,0.2782004190819992
2025-06-02,26.514983055176074,229.09371557525935,0.2810214187717156,0.5165009786599133,0.27557161907882227
2025-06-03,29.171968187321227,234.2208483951286,0.30298549828971577,0.2662444607127925,0.27426401791629174
2025-06-04,32.43714108084316,228.88122094322506,0.33125499850566736,0.2313626888036393,0.2670689025155424
2025-06-05,25.628075061114593,221.63419286611256,0.27390948116359093,-0.12178037266017849,0.23964929201240529
2025-06-06,44.62026833309728,221.40380057218408,0.4464093232720158,0.3529172286970099,0.2865579383805873
2025-06-07,49.693045702750275,211.4128044959604,0.4969304955889516,0.8741496307707253,0.28515826404737205
2025-06-08,38.11445889125891,205.86377182485666,0.3833338184898334,0.3065439618785917,0.28814588108463224
2025-06-09,45.01444313813233,193.97727962081822,0.45030900344257835,0.38774385282422785,0.27908654479431616
2025-06-10,35.60207459639424,213.4435443830764,0.3598726283282132,0.38918254732339097,0.2852584113031911
2025-06-11,43.80736879435387,214.5767960088555,0.43838839608864827,-0.01821816786656205,0.2746047886212942
2025-06-12,55.727772744963026,207.49977956055642,0.5570284847273416,0.12144007188270933,0.26378762393902444
2025-06-13,47.85539772198104,210.05745281845932,0.4785671191619998,0.2555706971601819,0.26775992206697796
2025-06-14,57.82360717495937,209.02076132618447,0.5776037650217767,0.2845567587611948,0.26986738126275756
2025-06-15,62.285864604859476,207.20530861122086,0.6204443254404846,0.7495009858545647,0.26665471060078744
2025-06-16,70.84091436533949,213.84955610975817,0.697123314883729,0.6171004174637817,0.25512177633181243
2025-06-17,90.14329235241408,222.12742171336905,0.8328179446620889,0.6175649575114539,0.230017680391491
2025-06-18,88.0238593529205,216.82695052927568,0.8206789740424176,0.8393715974173002,0.22625382995102816
2025-06-19,80.82094586988072,210.8504289592388,0.7743148757459253,0.3977153937376703,0.22908081432202682
2025-06-20,72.2602497341606,208.02145417576045,0.7089747727324274,0.16013882431557236,0.2326461866475931
2025-06-21,64.43659504504133,185.79423709533455,0.6404836186110072,-0.0904042441811227,0.23542678316452673
2025-06-22,64.0000261114354,171.40693579335408,0.6364527819488244,-0.29001898598036446,0.22842602616881258
2025-06-23,67.74599402013696,185.5228521579362,0.6703657518377284,-0.23036782847116488,0.2282905896853879
2025-06-24,70.84735017397227,202.42396697666445,0.69717766700818,-0.12340360024944064,0.22804216796263868
2025-06-25,79.45363082486763,200.4612414844157,0.7646141478518075,0.09954824564225673,0.21919538959386312
2025-06-26,79.91809790418182,206.17908767040964,0.7679414737765691,0.24025948063082603,0.15400810402372309
2025-06-27,94.78788683629011,210.11667894446518,0.8571129775054024,0.48106012755756655,0.15664049133416005
2025-06-28,92.47576666444567,241.14322049678205,0.8454080919931453,0.3650366785814374,0.14360315296658258
2025-06-29,120.01190649087698,252.53349667839646,0.942701554848681,0.6939505316172949,0.1511773277477996
2025-06-30,126.60302812906215,251.6115460943641,0.95,0.5934202982884649,0.1372743233937059
2025-07-01,118.36590072543444,241.84210048425473,0.9390397632151752,0.48109006382196173,0.135417243274327
2025-07-02,107.99142390535843,225.7058217172215,0.9104919877940847,0.1392956158192702,0.12938408243464858
2025-07-03,113.1505962183254,228.366278489312,0.9259461705973725,0.22357024223329436,0.1220621691561068
2025-07-04,111.25041652560202,220.62374063445037,0.9205626691959545,-0.07300517274876384,0.11701998847624281
2025-07-05,118.72486962705806,206.86329812209425,0.939856553951604,-0.0622272517366087,0.11687089410213126
2025-07-06,123.79169403332861,200.41519425893807,0.95,0.04583915869892308,0.11456140385786331
2025-07-07,123.397853067295,189.79568933868606,0.9495935124174453,0.142663450529539,0.10002177764276851
2025-07-08,115.26436404714607,206.73583092361167,0.9315390475008991,0.018681013617834807,0.10143710308235776
2025-07-09,100.45033996082255,215.7042160744565,0.8826754546975337,-0.09707897643955388,0.1043537833662631
2025-07-10,96.31963860068745,216.2373239220596,0.8644538261582199,-0.18871556647525112,0.10133879583263065
2025-07-11,105.2180747044573,231.1120178038296,0.9010301077852919,-0.15003930169879343,0.09794978900370732
2025-07-12,107.69346030629445,232.30543125446638,0.9095159063348821,-0.12726633706046864,0.09760021648316491
2025-07-13,95.57052067970969,223.99611919184878,0.8609042597889949,-0.1708580403860217,0.10240056595335331
2025-07-14,97.63677809875662,239.7741974634106,0.8705094967207452,-0.02800948073608578,0.1022477963579964
2025-07-15,101.82440005658012,246.06752398165065,0.8882487096732434,0.05715097705789529,0.09965237972179804
2025-07-16,93.32027385510389,236.33442117452796,0.849771619071293,-0.1130775380824316,0.10214505178800583
2025-07-17,95.19197307509428,234.38985215009575,0.8590811170652375,-0.11608399614650966,0.0936853606292208
2025-07-18,96.1085084200894,225.34720982188122,0.8634612232202038,0.00562922265729493,0.09344927737727143
2025-07-19,85.01325360231827,211.53720946752657,0.8022680009427363,-0.1292906704036264,0.06760792519252262
2025-07-20,88.92557536633622,221.26062765949882,0.8259257598549774,-0.12667714892576332,0.06715221618197278
2025-07-21,94.86786879055369,240.08614248232948,0.8575043466563265,0.016583694748396383,0.06847102046911098
2025-07-22,106.03282938284157,226.43000508483806,0.9038985890012707,0.1138841433530875,0.07134547054995098
2025-07-23,116.9052980637257,232.52564459776465,0.9356082855039024,0.2163886422285708,0.07420607637233612
2025-07-24,103.4630525446899,226.1274848177615,0.8945913293499879,0.2170226189515998,0.07878209601043734
2025-07-25,94.41925030607379,221.9621641023078,0.8552975694592333,0.061778345735812534,0.07936214864091298
2025-07-26,99.90405113869551,215.8305943592205,0.8803935280938592,0.05308628108069491,0.07995623452264056
2025-07-27,105.3763588083527,206.93686405920704,0.90159327445143,-0.006191201143172509,0.08116479098213386
2025-07-28,110.8612838319483,208.07400850782153,0.9194169473156973,-0.05170008829268602,0.08076542658288462
2025-07-29,149.72304689903063,200.09265239446097,0.95,0.4471160787988462,0.10702955150684934
2025-07-30,155.76640016649742,203.39631431948226,0.95,0.6497313806406837,0.10591801069945127
2025-07-31,167.45650472883852,203.13639856576273,0.95,0.6761733164990558,0.10544406454432573
2025-08-01,177.33097052430566,200.72174907399958,0.95,0.6828344851696417,0.1056556706516305
2025-08-02,184.17933119789876,192.4352013744171,0.95,0.6613494344616409,0.1001726677984581
2025-08-03,181.36108691203043,187.43053153428133,0.95,0.2113104205950047,0.10082306468509912
2025-08-04,189.28522727749822,195.59889022219573,0.95,0.2151865041188139,0.10082616537047455
2025-08-05,181.8914232926576,200.6133018953738,0.95,0.0862010023868196,0.09851827895046575
2025-08-06,179.85768538579265,191.3031678735461,0.95,0.01424858192574252,0.09906607307223757
2025-08-07,175.33849806803673,192.42821206183788,0.95,-0.048001222897061435,0.09986519511870774
2025-08-08,176.49168762243505,199.67824700163288,0.95,-0.026849195560662342,0.09374036900608458
2025-08-09,199.97272144970526,183.9327492847449,0.95,0.05646237863316639,0.09598163297222677
2025-08-10,181.6345176843229,189.16392256261173,0.95,-0.001412411886630549,0.1005467538286769
2025-08-11,188.83156774860316,183.54071301695404,0.95,0.049894350322376546,0.09876371458456155
2025-08-12,173.03885719724175,189.50060797960555,0.95,-0.013115436120039292,0.1006653128945227
2025-08-13,168.65398669988252,181.73069050153725,0.95,-0.04440832895948932,0.09603340346111287
2025-08-14,179.8779408300913,164.07937928191632,0.95,-0.1004876088795339,0.09234163040145783
2025-08-15,180.85518918158107,148.70218740414202,0.95,-0.004290640967793857,0.09243918317015219
2025-08-16,170.4121895628231,149.87009405614026,0.95,-0.09754395626425294,0.09449001111230246
2025-08-17,163.59360063075854,153.2692986165819,0.95,-0.05458459862409315,0.09549743243606976
2025-08-18,170.72402628064043,144.80380053260637,0.95,0.012273884663287049,0.05711956977998944
2025-08-19,163.75480812400417,151.81998338017348,0.95,-0.08963374070040453,0.05759036360965171
2025-08-20,166.25384218035902,136.07879075421693,0.95,-0.08073501826127916,0.055214292942707695
2025-08-21,167.04400873993228,135.36396586510384,0.95,-0.01976490550078358,0.05352736505208795
2025-08-22,160.86245342440924,123.5717705332241,0.95,-0.016694706857841468,0.053203915009090316
2025-08-23,182.6363424781976,116.95148978554221,0.95,0.06977527684343277,0.06171594708881309
2025-08-24,189.30998086191283,118.5264930999051,0.95,0.1560575413367824,0.061482617199754966
2025-08-25,169.3930031558719,110.95779760202237,0.95,0.018881734908161585,0.06544522682041252
2025-08-26,171.59199446410128,106.71655088410094,0.95,0.02722627263603128,0.06548114126011702
2025-08-27,165.3085779769525,117.44119731108637,0.95,0.02763929343296101,0.06575987551201491
2025-08-28,174.16735948544988,112.68655519018495,0.95,-0.046370743510474766,0.06687274923001153
2025-08-29,166.57660026165797,120.86513572776319,0.95,-0.12008548359020288,0.05987363112203838
2025-08-30,165.76368400752412,110.01204578027185,0.95,-0.02142543718295231,0.056491489586045975
2025-08-31,171.1480049578638,116.31709871672439,0.95,-0.002587472146495462,0.056229450354874
2025-09-01,180.14000506010012,130.30970046040272,0.95,0.0897196459170766,0.05421308134904154
2025-09-02,168.4714891500775,106.24991462440225,0.95,-0.03270343164298939,0.05600074450837452
2025-09-03,165.46092495220313,98.28330659682976,0.95,-0.0066976712677672134,0.05397837204963008
2025-09-04,161.04592000112865,105.08681358142863,0.95,-0.028460781591831186,0.05419783373674073
2025-09-05,154.84707583592666,104.16907802572008,0.95,-0.09524463417467466,0.05336526671695245
2025-09-06,172.83606639927274,108.95196210592235,0.95,-0.040545900164655646,0.05887544849068008
2025-09-07,177.22033166941742,103.20361084042105,0.95,0.05193070093626506,0.058375492817436446
2025-09-08,164.94594028660208,105.00937936897833,0.95,-0.0031124246751903506,0.05983881688070543
2025-09-09,174.45900791768497,104.3655294166114,0.95,0.08328735007047872,0.061071118268917986
2025-09-10,196.0150180483464,116.07287056335863,0.95,0.2658619285522743,0.06665521072196612
2025-09-11,206.674118814393,119.5081533439301,0.95,0.1957811996076686,0.06638825007066967
2025-09-12,191.81486731538797,122.43200564506832,0.95,0.08235249030678293,0.06262615696556297
2025-09-13,187.3069747472606,118.81189029162239,0.95,0.13556583703609237,0.06243817381850836
2025-09-14,200.31053439966195,113.80795020705567,0.95,0.14818109302888227,0.05886846448950528
2025-09-15,193.56828790400925,109.16454685491138,0.95,-0.012482360630825085,0.059663843456969685
2025-09-16,198.34093034600664,112.7134423657869,0.95,-0.04032042578040518,0.05883588934351366
2025-09-17,206.42171904083514,109.17810453385476,0.95,0.07615077981119223,0.05841229913546146
2025-09-18,197.48686248558943,112.13182293947239,0.95,0.05434868483709643,0.05839788419232531
2025-09-19,197.22605708550654,133.6126812762211,0.95,-0.015398477785502851,0.05835512454904765
2025-09-20,165.14783184535094,141.896659824179,0.95,-0.14682392641067354,0.0696687194906007
2025-09-21,155.23840359254314,138.6459319195538,0.95,-0.21731534019867182,0.0697939823874303
2025-09-22,153.04717023914668,151.06225643341455,0.95,-0.25857041133898173,0.06841888878935438
2025-09-23,140.90378658003328,147.83127955057245,0.95,-0.2865156456150849,0.07049333493493154
2025-09-24,157.56234777988476,127.46199517391051,0.95,-0.20110785507629825,0.07548399988070066
2025-09-25,143.59538216081353,117.94041632900857,0.95,-0.13050398206087088,0.07768802739846717
2025-09-26,139.52938545437883,100.25886525605635,0.95,-0.10119286062356092,0.07279477027248414
2025-09-27,141.17123938777485,97.28665481444621,0.95,-0.07759653989560789,0.07252875276782758
2025-09-28,155.9184204389711,97.32300621960916,0.95,0.10655947738075522,0.07525551617991291
2025-09-29,141.89424708771185,113.55970450491597,0.95,-0.09944063993043128,0.07652025557633642
2025-09-30,153.86033276979657,117.83678355159473,0.95,0.07148524175719828,0.07342495022937888
2025-10-01,154.29711154052754,115.10602273950714,0.95,0.10583954081111635,0.07195718766156792
2025-10-02,144.81647319058317,124.42127091465622,0.95,0.025821362896697675,0.07153605564360625
2025-10-03,149.771956093751,102.69759482696857,0.95,-0.03942102753424148,0.0721872803150932
2025-10-04,152.0970012100208,106.19877508892084,0.95,0.07190393079151502,0.07009683377045725
2025-10-05,146.42928059896798,114.79547355828754,0.95,-0.04829738787804927,0.07016196315104184
2025-10-06,147.46174960940328,101.26998356020998,0.95,-0.04429999928630479,0.0697942354698098
2025-10-07,143.9430618013208,112.76336744720253,0.95,-0.006031160475182484,0.06869363225213251
2025-10-08,145.4126834143684,116.98319922047921,0.95,-0.029106067604898422,0.06859986339160966
2025-10-09,152.36843832011397,112.98043771842235,0.95,0.0017846315702065851,0.06990521092991252
2025-10-10,168.5630546421026,119.60474417163037,0.95,0.1511567492006829,0.06476612003767977
2025-10-11,156.51934781436924,142.88748576700408,0.95,0.06142337405434106,0.06539952471330326
2025-10-12,178.184129721467,145.75045801945473,0.95,0.2378792523352593,0.0719369486522147
2025-10-13,158.99769988677713,149.48994675016243,0.95,0.0934238757818453,0.07403826081767784
2025-10-14,157.8142970969564,145.7440046200794,0.95,0.035741383431397544,0.06943701505017746
2025-10-15,164.03191732233728,137.42214330992664,0.95,-0.026880963502862176,0.06644457043419524
2025-10-16,167.17628416022274,145.90845008176237,0.95,0.06808702243311515,0.06589664554310232
2025-10-17,161.28373712255188,138.14133279363818,0.95,-0.09484791168177209,0.06670599495167093
